timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-21T13:08:52,codecarbon,8c6d3cf2-f9da-4f1d-b0c9-29801ca0a1d3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2378114000021014,8.402159891233432e-06,3.533119056176107e-05,102.5,17.850574134826054,47.48608875274658,6.703423124943382e-06,1.1675009340406106e-06,3.1044452620399985e-06,1.0975369321023991e-05,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:09:04,codecarbon,849feb99-a790-416a-88b0-9cc84788da74,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.3935204000154044,0.0002677994004045,3.622082389926648e-05,102.5,20.39625320492764,47.48608875274658,0.0002104450590973,4.187614461209632e-05,9.749329178183734e-05,0.0003498144954913,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:09:14,codecarbon,3d16893c-cc4c-4730-b723-5a62f08d00f0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.552126800001133,0.0001285044144832,3.617675317310405e-05,102.5,20.243580103134885,47.48608875274658,0.0001010735701394,1.996196041392784e-05,4.682409442311979e-05,0.0001678596249765,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:09:19,codecarbon,fad458e6-6591-430d-bcd2-9e98fae4c256,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.216255600011209,7.456926020805534e-06,3.4482001947783195e-05,102.5,14.305794512195838,47.48608875274658,6.077751736625538e-06,8.483340119824767e-07,2.8145664333727947e-06,9.740652181980807e-06,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:09:32,codecarbon,1ee74ec1-c9f5-452b-9617-7db6e3202cb5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.384591199981514,0.0003052347524033,3.6404249786685225e-05,102.5,21.254449658097982,47.48608875274658,0.0002386605102775,4.948892848011255e-05,0.0001105651989789,0.0003987146377366,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:09:42,codecarbon,d853ab2a-c874-4558-a975-3a40c947b907,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.702592700021341,0.0001352705280596,3.6534001716930064e-05,102.5,21.92729662428932,47.48608875274658,0.0001053533067363,2.2537795807964223e-05,4.8806796915290336e-05,0.0001766978994596,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:09:47,codecarbon,69683749-336d-401f-a66c-dfe949314195,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2315574999956879,8.09560443624321e-06,3.496152979883599e-05,102.5,16.080584073509243,47.48608875274658,6.527703958535211e-06,1.0241674860966832e-06,3.023058063362269e-06,1.0574929507994163e-05,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:09:59,codecarbon,240de6ff-5146-455f-982c-ba4b18ca9502,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.365354499983368,0.0002652294047518,3.601040584705586e-05,102.5,19.40990169467279,47.48608875274658,0.000209639027569,3.969836509204461e-05,9.71200313381664e-05,0.0003464574239992,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:10:09,codecarbon,e9270efd-9a19-4f34-a4a2-275742d77a3c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.6278132000006735,0.0001328379535882,3.661653626161908e-05,102.5,22.32468999031824,47.48608875274658,0.0001032203187501,2.248168465185385e-05,4.781833176805696e-05,0.00017352033517,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:10:14,codecarbon,722999ed-c461-46d1-9bdd-22ef31f40405,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.244264100008877,8.358641330867197e-06,3.421968815951026e-05,102.5,12.489295738007163,47.48608875274658,6.888837083917882e-06,8.394451160298466e-07,3.1902407531754263e-06,1.0918522953123156e-05,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:10:26,codecarbon,0148f3b6-de9e-4f24-95f2-1cedf4192d28,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.539124799979618,0.0002761040286206,3.662282240259457e-05,102.5,22.28530280537347,47.48608875274658,0.0002145918218749,4.665614843613053e-05,9.9414493193837e-05,0.0003606624635048,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:10:36,codecarbon,ed61e095-f316-4208-a73f-5f7be58aa415,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.59483210000326,0.0001310871021092,3.646543105841482e-05,102.5,21.601943442743,47.48608875274658,0.0001022887161803,2.1557517245918145e-05,4.738704200487303e-05,0.0001712332754311,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:10:41,codecarbon,d6b24dcc-7935-457b-9b19-3e3d6459bb77,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2155358000018168,7.632577042590618e-06,3.541210806987183e-05,102.5,18.464371524378947,47.48608875274658,6.067299582981731e-06,1.0930564300348775e-06,2.809741318861666e-06,9.970097331878276e-06,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:10:53,codecarbon,299064bc-4e7e-4a4b-97c0-aeae6963d322,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.0267731999920215,0.0002596324605043,3.694903095842301e-05,102.5,23.820984205164244,47.48608875274658,0.0002000069715966,4.648170385196382e-05,9.265770817759114e-05,0.0003391463836262,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:11:02,codecarbon,74c28908-c87a-4cb3-a05e-d794be93ad54,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.6930343999993056,0.0001349024466642,3.6528889810580585e-05,102.5,21.90921983400224,47.48608875274658,0.0001050776700003,2.246029574598518e-05,4.8679125289317454e-05,0.0001762170910356,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:11:07,codecarbon,75a2a932-cdf9-4eca-a5b2-6e1c1645a36a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2385235000110697,8.705081177603236e-06,3.649569613559771e-05,102.5,23.43648297306094,47.48608875274658,6.721383402752205e-06,1.5369456740632614e-06,3.112732903732554e-06,1.137106198054802e-05,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:11:20,codecarbon,cefabc98-fb64-4aad-ab43-dba94e57e0fa,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.423858199996175,0.000268124584178,3.61166090400564e-05,102.5,19.910400535416173,47.48608875274658,0.0002113031549307,4.104531061410732e-05,9.78908031068428e-05,0.0003502392686517,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:11:29,codecarbon,b592fb5f-2c92-49be-b55c-a628120b4265,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.5235981000005268,0.0001270204645508,3.60485109101574e-05,102.5,19.640175475379184,47.48608875274658,0.0001002617729861,1.9211404257979403e-05,4.644802966224113e-05,0.0001659212069063,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:11:34,codecarbon,322074af-e73a-4972-a5e5-36425493775e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.233342099993024,7.988615492628427e-06,3.4235637259059785e-05,102.5,12.61960084162051,47.48608875274658,6.578566735798733e-06,8.100006479994093e-07,3.0466072058608404e-06,1.0435174589658985e-05,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:11:46,codecarbon,1e0feac6-5914-405b-9ef0-a00765cf20fb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.279853600019123,0.0002670433832521,3.668252109512554e-05,102.5,22.572658142962183,47.48608875274658,0.0002072040034028,4.563086983799813e-05,9.59920705294262e-05,0.0003488269437702,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:11:56,codecarbon,25f1e8eb-8945-462c-8054-18d7db2dc366,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.686896200000774,0.0001347017035724,3.653525791489841e-05,102.5,21.937315423697573,47.48608875274658,0.0001049041517361,2.245196240596714e-05,4.859875508405592e-05,0.0001759548692261,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:12:01,codecarbon,204663d0-7dec-451d-9191-4632c6a8d191,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2290740000025835,8.074419306828092e-06,3.524808274503885e-05,102.5,17.524403926867027,47.48608875274658,6.45450187465839e-06,1.103611993846787e-06,2.9891424432567656e-06,1.0547256311761944e-05,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:12:13,codecarbon,3763cdd9-f263-4675-b734-5c2f840fe295,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.311919699975988,0.0002681231096074,3.66693181283558e-05,102.5,22.505917199895062,47.48608875274658,0.0002081224090966,4.5697536557920415e-05,9.641739683080474e-05,0.0003502373424853,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:12:22,codecarbon,f0a18a23-b591-4aa4-9103-939b8b131b73,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.50224739999976,0.0001292679032663,3.690998621810163e-05,102.5,23.70699446238212,47.48608875274658,9.964678722218296e-05,2.304724066004571e-05,4.616290867561375e-05,0.0001688569365578,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:12:27,codecarbon,dc98cf13-8225-4112-aeda-31179c25abf9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2232271000102628,7.832724069349809e-06,3.5088589463329954e-05,102.5,16.881392713459558,47.48608875274658,6.285462291897502e-06,1.035278605954204e-06,2.910799630255071e-06,1.0231540528106777e-05,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:12:39,codecarbon,b622ba65-47f9-46d8-ae9f-e92cfe4e0180,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.244445699994685,0.0002666036855538,3.680111586095207e-05,102.5,23.13370862293113,47.48608875274658,0.0002061926273615,4.6536703895927456e-05,9.552325488448376e-05,0.0003482525861419,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:12:49,codecarbon,afc9719b-d657-4277-b79b-0c91dd51e3ca,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.722107700014021,0.0001357553379293,3.6472705485886885e-05,102.5,21.87336357779014,47.48608875274658,0.0001057640498616,2.257001805594516e-05,4.899711720182089e-05,0.0001773311851194,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:12:54,codecarbon,c64301c4-135d-4f6f-a10c-ce9de41f716f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2253702000016346,7.87735712177288e-06,3.4952966815114614e-05,102.5,16.16686018123291,47.48608875274658,6.348442847229308e-06,1.0013896901139852e-06,2.940010170275556e-06,1.0289842707618848e-05,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:13:06,codecarbon,2a5874e9-c6a4-4573-9107-85cb654cae5e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.360552199999802,0.0002665083159318,3.620765245464183e-05,102.5,20.337274868263567,47.48608875274658,0.0002095029161109,4.156808881000673e-05,9.705700410776136e-05,0.0003481280090287,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:13:16,codecarbon,97044440-89c1-40cb-960b-08bda91312d8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.732097400003113,0.0001372646845121,3.677950219415087e-05,102.5,23.098865073213386,47.48608875274658,0.0001061827652076,2.3928908031989327e-05,4.919110446954735e-05,0.0001793027777092,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:13:21,codecarbon,33bf9aae-c515-4708-83ff-10a9ecf2a064,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2356135000009089,8.220076803072109e-06,3.48879703541622e-05,102.5,20.87256247031208,47.48608875274658,6.442139236100452e-06,1.311945493964739e-06,2.983437517640402e-06,1.0737522247705594e-05,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:13:33,codecarbon,c25d1adf-34c3-4368-9ac2-ce940a6a5969,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.620266600017203,0.0002799497477566,3.673752671015768e-05,102.5,22.82697426404187,47.48608875274658,0.0002168987039582,4.830392753191193e-05,0.0001004833245891,0.0003656859560792,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:13:43,codecarbon,35045cdb-b626-4b40-9fee-350681297cdb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.706459799985169,0.0001357620438817,3.662849490026159e-05,102.5,22.37326451507296,47.48608875274658,0.0001054625119442,2.302001841597568e-05,4.885741444777959e-05,0.000177339944808,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:13:48,codecarbon,7b9e23af-cf05-43f4-9c44-fe97a1cde75f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2162779000063892,7.52800418666065e-06,3.480708933477835e-05,102.5,15.570393383285715,47.48608875274658,6.08877902773707e-06,9.250007400596338e-07,2.819718674076736e-06,9.83349844187344e-06,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:14:00,codecarbon,384a9cc0-7472-4d3f-966a-9ef221c025b7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.295468099997379,0.0002636207495934,3.613486427191136e-05,102.5,20.002072550514573,47.48608875274658,0.000207641706875,4.051975463792434e-05,9.61946475027448e-05,0.0003443561090157,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:14:10,codecarbon,5b18dc16-090b-4caa-81be-a39ce3b1aa8a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.637115300021833,0.0001346380708876,3.7017817633330665e-05,102.5,24.20958838456414,47.48608875274658,0.0001034868272918,2.4442797332047128e-05,4.794212404441109e-05,0.0001758717486682,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:14:15,codecarbon,36eff26d-73f4-444e-bbf7-344d14440124,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2336776000156533,8.391096059933011e-06,3.59088592974719e-05,102.5,20.541545406369988,47.48608875274658,6.5889334721254685e-06,1.3205566120055856e-06,3.05142704409971e-06,1.0960917128230765e-05,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:14:27,codecarbon,db703efa-774e-49fa-8e9c-0a7523a59f36,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.553177299996605,0.0002724958774084,3.60769867547716e-05,102.5,19.719886393598745,47.48608875274658,0.0002149889381944,4.136169975604842e-05,9.95986574365442e-05,0.000355949295387,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:14:36,codecarbon,03b1f984-6bcd-4eb2-8b4f-03bbd3f9bcdc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.658895299973665,0.0001326075050114,3.62424978414774e-05,102.5,20.5513205077402,47.48608875274658,0.0001041125527777,2.0874738921983216e-05,4.8232018701511167e-05,0.0001732193104012,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:14:42,codecarbon,371c1527-3373-4c10-8c2e-43b5bc2fdcbd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2281223000027239,7.75936599099406e-06,3.401406171558593e-05,102.5,11.624203742636324,47.48608875274658,6.429147361611993e-06,7.291672500242541e-07,2.977401507859238e-06,1.0135716119495484e-05,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:14:54,codecarbon,8f0222ae-5224-4968-a090-0cc45d059e86,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.231937500007916,0.0002647805847968,3.661267603550456e-05,102.5,22.24341849958476,47.48608875274658,0.0002058411263893,4.466948018000405e-05,9.536054380162762e-05,0.0003458711503709,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:15:03,codecarbon,001a593f-93c3-4e39-ac4b-aa75c897ff46,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.5411822000169195,0.0001282876040351,3.622733787448297e-05,102.5,20.49028689768401,47.48608875274658,0.0001007569931949,2.0141960557995556e-05,4.667746133805948e-05,0.000167576415091,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
2025-05-21T13:15:08,codecarbon,b3ebd7f6-22cd-4e62-80da-4c0796239078,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2211507000029087,7.904975743559248e-06,3.574474665219363e-05,102.50000000000001,20.1894887004984,47.48608875274658,6.220124236016191e-06,1.225278758010262e-06,2.8805166959596734e-06,1.0325919689986126e-05,United States,USA,missouri,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,2,2 x NVIDIA RTX A5000,-91.7636,37.9475,126.62957000732422,machine,N,1.0
